#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
007 - A View to a Kill;007 - A View to a Kill;Amstrad CPC;;;;;;;;;;;;;;
Mikie (Europe);Mikie (Europe);Amstrad CPC;;;;;;;;;;;;;;
Military School (Europe);Military School (Europe);Amstrad CPC;;;;;;;;;;;;;;
Milk Race (Europe);Milk Race (Europe);Amstrad CPC;;;;;;;;;;;;;;
Millionaire (Europe);Millionaire (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mind Trap (Europe);Mind Trap (Europe);Amstrad CPC;;;;;;;;;;;;;;
Minder (Europe);Minder (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mindfighter (Europe);Mindfighter (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mindshadow (Europe);Mindshadow (Europe);Amstrad CPC;;;;;;;;;;;;;;
Minette (Europe) (Unl);Minette (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Mineur (France);Mineur (France);Amstrad CPC;;;;;;;;;;;;;;
Miser, The (Europe);Miser, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Missile Ground Zero (Europe);Missile Ground Zero (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mission (Europe);Mission (Europe);Amstrad CPC;;;Loriciels;;1;;;;;;;;;
Mission Elevator (Europe);Mission Elevator (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mission Genocide (Europe);Mission Genocide (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mission I - Project Volcano (Europe);Mission I - Project Volcano (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mission II (Europe);Mission II (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mission Jupiter (Europe);Mission Jupiter (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mission Omega (Europe);Mission Omega (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mission en Rafale (Europe);Mission en Rafale (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mobile Man (France);Mobile Man (France);Amstrad CPC;;;;;;;;;;;;;;
Molecularr (Europe) (Unl);Molecularr (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Molecularr 2 (Europe) (Unl);Molecularr 2 (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Molecule Man (Europe);Molecule Man (Europe);Amstrad CPC;;;Mastertronic;;;;;;;;;;;
Momie Blues (France);Momie Blues (France);Amstrad CPC;;;;;;;;;;;;;;
Money Molch (Europe);Money Molch (Europe);Amstrad CPC;;;;;;;;;;;;;;
Monopoly (Europe);Monopoly (Europe);Amstrad CPC;;;;;;;;;;;;;;
Monsters Of Murdac (Europe);Monsters Of Murdac (Europe);Amstrad CPC;;;;;;;;;;;;;;
Monte Carlo Casino (Europe);Monte Carlo Casino (Europe);Amstrad CPC;;;;;;;;;;;;;;
Monty Python's Flying Circus (Europe);Monty Python's Flying Circus (Europe);Amstrad CPC;;;;;;;;;;;;;;
Monty on the Run (Europe);Monty on the Run (Europe);Amstrad CPC;;;;;;;;;;;;;;
Monument (Europe);Monument (Europe);Amstrad CPC;;;;;;;;;;;;;;
Moon Blaster (Europe);Moon Blaster (Europe);Amstrad CPC;;;;;;;;;;;;;;
Moon Buggy (Europe);Moon Buggy (Europe);Amstrad CPC;;;;;;;;;;;;;;
Moon Cresta (Europe);Moon Cresta (Europe);Amstrad CPC;;;;;;;;;;;;;;
Moonmist (Europe);Moonmist (Europe);Amstrad CPC;;;;;;;;;;;;;;
Moontorc (Europe);Moontorc (Europe);Amstrad CPC;;;;;;;;;;;;;;
Moonwalker (Europe);Moonwalker (Europe);Amstrad CPC;;;;;;;;;;;;;;
Moors Challenge, The (Europe);Moors Challenge, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mordon's Quest (Europe);Mordon's Quest (Europe);Amstrad CPC;;;;;;;;;;;;;;
Morgan's Seal (Europe);Morgan's Seal (Europe);Amstrad CPC;;;;;;;;;;;;;;
Morris Meets the Biker (Europe);Morris Meets the Biker (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mortadelo y Filemon II - Safari Callejero (Spain);Mortadelo y Filemon II - Safari Callejero (Spain);Amstrad CPC;;;;;;;;;;;;;;
Mot (Spain);Mot (Spain);Amstrad CPC;;;;;;;;;;;;;;
Motin En La Nave (Spain);Motin En La Nave (Spain);Amstrad CPC;;;;;;;;;;;;;;
Moto Cross Simulator (Europe);Moto Cross Simulator (Europe);Amstrad CPC;;;;;;;;;;;;;;
Moto Driver (France);Moto Driver (France);Amstrad CPC;;;;;;;;;;;;;;
Motor Massacre (Europe);Motor Massacre (Europe);Amstrad CPC;;;;;;;;;;;;;;
Motorbike Madness (Europe);Motorbike Madness (Europe);Amstrad CPC;;;;;;;;;;;;;;
Motorcycle 500 (Europe);Motorcycle 500 (Europe);Amstrad CPC;;;;;;;;;;;;;;
Motos (Europe);Motos (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mountain Bike Racer (Europe);Mountain Bike Racer (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mountain Bike Simulator (Europe);Mountain Bike Simulator (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mountain Palace (Europe);Mountain Palace (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mountains of Ket (Europe);Mountains of Ket (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mountie Mick's Death Ride (Europe);Mountie Mick's Death Ride (Europe);Amstrad CPC;;;;;;;;;;;;;;
Movie (Europe);Movie (Europe);Amstrad CPC;;;Imagine;Adventure;1;;;;;;;;;
Moving Target (Europe);Moving Target (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mr. Freeze (Europe);Mr. Freeze (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mr. Gas (Spain);Mr. Gas (Spain);Amstrad CPC;;;;;;;;;;;;;;
Mr. Heli (Europe);Mr. Heli (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mr. Pingo (Europe);Mr. Pingo (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mr. Wong's Loopy Laundry (Europe);Mr. Wong's Loopy Laundry (Europe);Amstrad CPC;;;;;;;;;;;;;;
Muggins the Spaceman (Europe);Muggins the Spaceman (Europe);Amstrad CPC;;;;;;;;;;;;;;
Multi Player Soccer Manager (Europe);Multi Player Soccer Manager (Europe);Amstrad CPC;;;;;;;;;;;;;;
Munch-it (Europe);Munch-it (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mundial de Futbol (Spain);Mundial de Futbol (Spain);Amstrad CPC;;;;;;;;;;;;;;
Munsters, The (Europe);Munsters, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Murder Off Miami (Europe);Murder Off Miami (Europe);Amstrad CPC;;;;;;;;;;;;;;
Murder On The Atlantic (Europe) (Side A);Murder On The Atlantic (Europe) (Side A);Amstrad CPC;;;;;;;;;;;;;;
Murder On The Atlantic (Europe) (Side B);Murder On The Atlantic (Europe) (Side B);Amstrad CPC;;;;;;;;;;;;;;
Muri (Europe) (Unl);Muri (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Mutan Zone (Spain);Mutan Zone (Spain);Amstrad CPC;;;Opera Soft;;;;;;;;;;;
Mutant Fortress (Europe);Mutant Fortress (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mutant Monty (Europe);Mutant Monty (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mutants (Europe);Mutants (Europe);Amstrad CPC;;;;;;;;;;;;;;
Myga (Greece);Myga (Greece);Amstrad CPC;;;;;;;;;;;;;;
Mystery of Arkham Manor, The (Europe);Mystery of Arkham Manor, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mystery of the Indus Valleys (Europe);Mystery of the Indus Valleys (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mystery of the Java Star, The (Europe);Mystery of the Java Star, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mystery of the Nile, The (Europe);Mystery of the Nile, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mystical (CPC+) (Europe);Mystical (CPC+) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mystical (Europe);Mystical (Europe);Amstrad CPC;;;;;;;;;;;;;;
Myth - History in the Making (Europe);Myth - History in the Making (Europe);Amstrad CPC;;;;;;;;;;;;;;
Mythos (Europe);Mythos (Europe);Amstrad CPC;;;;;;;;;;;;;;
N.E.X.O.R. (Europe);N.E.X.O.R. (Europe);Amstrad CPC;;;;;;;;;;;;;;
N.O.M.A.D. (Europe);N.O.M.A.D. (Europe);Amstrad CPC;;;;;;;;;;;;;;
Nakamoto (Europe);Nakamoto (Europe);Amstrad CPC;;;;;;;;;;;;;;
Nanako Descends To Hell (Europe) (Unl);Nanako Descends To Hell (Europe) (Unl);Amstrad CPC;;;Mojon Twins;;;;;;;;;;;
Nanako In Classic Japanese Monster Castle (Europe) (Unl);Nanako In Classic Japanese Monster Castle (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Narc (Europe);Narc (Europe);Amstrad CPC;;;;;;;;;;;;;;
Narco Police (Europe);Narco Police (Europe);Amstrad CPC;;;;;;;;;;;;;;
National, The (Europe);National, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Navy Moves;Navy Moves;Amstrad CPC;;;Dinamic Software;Action;;;;;;;;;;
Navy Moves (Europe);Navy Moves (Europe);Amstrad CPC;;;Dinamic Software;Action;;;;;;;;;;
Navy Seals (CPC+) (Europe);Navy Seals (CPC+) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Nebulus;Nebulus;Amstrad CPC;;;;;;;;;;;;;;
Nebulus (Europe);Nebulus (Europe);Amstrad CPC;;;;;;;;;;;;;;
Necris-Dome, The (Europe);Necris-Dome, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Neil (Europe);Neil (Europe);Amstrad CPC;;;;;;;;;;;;;;
Nemesis (Europe);Nemesis (Europe);Amstrad CPC;;;Konami;Shooter;;;;;;;;;;
Nemesis the Warlock (Europe);Nemesis the Warlock (Europe);Amstrad CPC;;;Erbe;;;;;;;;;;;
Nether Earth (Europe);Nether Earth (Europe);Amstrad CPC;;;;;;;;;;;;;;
Netherworld (Europe);Netherworld (Europe);Amstrad CPC;;;;;;;;;;;;;;
Neverending Story, The (Europe);Neverending Story, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
New York Warriors (Europe);New York Warriors (Europe);Amstrad CPC;;;;;;;;;;;;;;
New Zealand Story, The (Europe);New Zealand Story, The (Europe);Amstrad CPC;;;Ocean Software Ltd.;Action / Platform;;;;;;;;;;
Nexus (Europe);Nexus (Europe);Amstrad CPC;;;;;;;;;;;;;;
Nibbler (Mosaik Software) (Europe);Nibbler (Mosaik Software) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Nibbler (Rainbow Arts) (Europe);Nibbler (Rainbow Arts) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Nick Faldo Plays the Open (Europe);Nick Faldo Plays the Open (Europe);Amstrad CPC;;;;;;;;;;;;;;
Nigel Mansell's Grand Prix (Europe);Nigel Mansell's Grand Prix (Europe);Amstrad CPC;;;;;;;;;;;;;;
Nigel Mansell's World Championship (Europe) (Disk 1);Nigel Mansell's World Championship (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Nigel Mansell's World Championship (Europe) (Disk 2);Nigel Mansell's World Championship (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Night Booster (France);Night Booster (France);Amstrad CPC;;;;;;;;;;;;;;
Night Breed (Europe) (Disk 1);Night Breed (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Night Breed (Europe) (Disk 2);Night Breed (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Night Gunner (Europe);Night Gunner (Europe);Amstrad CPC;;;;;;;;;;;;;;
Night Hunter (France);Night Hunter (France);Amstrad CPC;;;;;;;;;;;;;;
Night Raider (Europe);Night Raider (Europe);Amstrad CPC;;;;;;;;;;;;;;
Night Shift (Europe);Night Shift (Europe);Amstrad CPC;;;;;;;;;;;;;;
Nightmare Maze (Europe);Nightmare Maze (Europe);Amstrad CPC;;;;;;;;;;;;;;
Nightmare Park (Europe);Nightmare Park (Europe);Amstrad CPC;;;;;;;;;;;;;;
Nightshade (Europe);Nightshade (Europe);Amstrad CPC;;;;;;;;;;;;;;
Ninja (Europe);Ninja (Europe);Amstrad CPC;;;;;;;;;;;;;;
Ninja Commando (Europe);Ninja Commando (Europe);Amstrad CPC;;;;;;;;;;;;;;
Ninja Hamster (Europe);Ninja Hamster (Europe);Amstrad CPC;;;;;;;;;;;;;;
Ninja Massacre (Europe);Ninja Massacre (Europe);Amstrad CPC;;;;;;;;;;;;;;
Ninja Master (Europe);Ninja Master (Europe);Amstrad CPC;;;;;;;;;;;;;;
Ninja Scooter Simulator (Europe);Ninja Scooter Simulator (Europe);Amstrad CPC;;;;;;;;;;;;;;
Ninja Spirit (Europe);Ninja Spirit (Europe);Amstrad CPC;;;;;;;;;;;;;;
Ninja Warriors (Europe);Ninja Warriors (Europe);Amstrad CPC;;;;;;;;;;;;;;
No Exit (CPC+) (Europe);No Exit (CPC+) (Europe);Amstrad CPC;;;;;;;;;;;;;;
No Exit (Europe);No Exit (Europe);Amstrad CPC;;;;;;;;;;;;;;
Nocturne (Europe);Nocturne (Europe);Amstrad CPC;;;;;;;;;;;;;;
Nodes of Yesod (Europe);Nodes of Yesod (Europe);Amstrad CPC;;;;;;;;;;;;;;
Nonamed (Europe);Nonamed (Europe);Amstrad CPC;;;Dinamic;;;;;;;;;;;
Nonteraqueous (Europe);Nonteraqueous (Europe);Amstrad CPC;;;;;;;;;;;;;;
Nonterraqueous II - Soul of a Robot (Europe);Nonterraqueous II - Soul of a Robot (Europe);Amstrad CPC;;;;;;;;;;;;;;
North & South (Europe) (Disk 1);North & South (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
North & South (Europe) (Disk 2);North & South (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
North Star (Europe);North Star (Europe);Amstrad CPC;;;;;;;;;;;;;;
Nosferatu the Vampyre (Europe);Nosferatu the Vampyre (Europe);Amstrad CPC;;;;Adventure;;;;;;;;;;
Not a Penny More, Not a Penny Less (Europe) (Disk 1);Not a Penny More, Not a Penny Less (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Not a Penny More, Not a Penny Less (Europe) (Disk 2);Not a Penny More, Not a Penny Less (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Nova (Europe);Nova (Europe);Amstrad CPC;;;;;;;;;;;;;;
Nuclear Defense (Europe);Nuclear Defense (Europe);Amstrad CPC;;;;;;;;;;;;;;
Nuclear Heist (Europe);Nuclear Heist (Europe);Amstrad CPC;;;;;;;;;;;;;;
Number One (Europe);Number One (Europe);Amstrad CPC;;;;;;;;;;;;;;
Number Painter (Europe);Number Painter (Europe);Amstrad CPC;;;;;;;;;;;;;;
Nythyhel - Files of the Occult (Europe);Nythyhel - Files of the Occult (Europe);Amstrad CPC;;;;;;;;;;;;;;
O'thelo (Spain);O'thelo (Spain);Amstrad CPC;;;;;;;;;;;;;;
Oberon 69 (Europe);Oberon 69 (Europe);Amstrad CPC;;;;;;;;;;;;;;
Obliterator (Europe);Obliterator (Europe);Amstrad CPC;;;;;;;;;;;;;;
Obsidian (Europe);Obsidian (Europe);Amstrad CPC;;;;;;;;;;;;;;
Ocean Conqueror (Europe);Ocean Conqueror (Europe);Amstrad CPC;;;;;;;;;;;;;;
Octoplex (Europe);Octoplex (Europe);Amstrad CPC;;;;;;;;;;;;;;
Off Shore Warrior (Europe);Off Shore Warrior (Europe);Amstrad CPC;;;;;;;;;;;;;;
Official F.A. Cup Football, The (Europe);Official F.A. Cup Football, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Official Father Christmas Game, The (Europe);Official Father Christmas Game, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Oh Mummy!! (Europe);Oh Mummy!! (Europe);Amstrad CPC;;;Amsoft;;1;;;;;;;;;
Oil Mania (Europe) (Unl);Oil Mania (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Oink! - Piggy Tales (Europe);Oink! - Piggy Tales (Europe);Amstrad CPC;;;;;;;;;;;;;;
Old Sam's Saloon Gamble Machine (Europe) (Unl);Old Sam's Saloon Gamble Machine (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Ole (Europe);Ole (Europe);Amstrad CPC;;;;;;;;;;;;;;
Ole Toro (Spain);Ole Toro (Spain);Amstrad CPC;;;Dinamic;;;;;;;;;;;
Olli & Lissa - The Ghost of Shilmoore Castle (Europe);Olli & Lissa - The Ghost of Shilmoore Castle (Europe);Amstrad CPC;;;;;;;;;;;;;;
Olli & Lissa III - The Candlelight Adventure (Europe);Olli & Lissa III - The Candlelight Adventure (Europe);Amstrad CPC;;;;;;;;;;;;;;
Olympiad '86 (Europe);Olympiad '86 (Europe);Amstrad CPC;;;;;;;;;;;;;;
Omega Dimension (Spain);Omega Dimension (Spain);Amstrad CPC;;;;;;;;;;;;;;
On Cue (Europe);On Cue (Europe);Amstrad CPC;;;;;;;;;;;;;;
On The Bench (Europe);On The Bench (Europe);Amstrad CPC;;;;;;;;;;;;;;
On the Oche (Europe);On the Oche (Europe);Amstrad CPC;;;;;;;;;;;;;;
On the Run (Europe);On the Run (Europe);Amstrad CPC;;;;;;;;;;;;;;
One (Europe);One (Europe);Amstrad CPC;;;;;;;;;;;;;;
One Man and his Droid (Europe);One Man and his Droid (Europe);Amstrad CPC;;;;;;;;;;;;;;
Operation Gunship (Europe);Operation Gunship (Europe);Amstrad CPC;;;;;;;;;;;;;;
Operation Hanoi (Europe);Operation Hanoi (Europe);Amstrad CPC;;;;;;;;;;;;;;
Operation Hormuz (Europe);Operation Hormuz (Europe);Amstrad CPC;;;;;;;;;;;;;;
Operation Nemo (France);Operation Nemo (France);Amstrad CPC;;;;;;;;;;;;;;
Operation Thunderbolt;Operation Thunderbolt;Amstrad CPC;;;;;;;;;;;;;;
Operation Thunderbolt (CPC+) (Europe);Operation Thunderbolt (CPC+) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Operation Thunderbolt (Europe);Operation Thunderbolt (Europe);Amstrad CPC;;;;;;;;;;;;;;
Operation Wolf (Europe);Operation Wolf (Europe);Amstrad CPC;;;;Action / Shooter;;;;;;;;;;
Oregon Trail, The + Westward Ho! 1847 (Europe);Oregon Trail, The + Westward Ho! 1847 (Europe);Amstrad CPC;;;;;;;;;;;;;;
Oriental Games (Europe);Oriental Games (Europe);Amstrad CPC;;;;;;;;;;;;;;
Orifice from Outer Space (Europe);Orifice from Outer Space (Europe);Amstrad CPC;;;;;;;;;;;;;;
Orion Prime (Europe) (Unl);Orion Prime (Europe) (Unl);Amstrad CPC;;2009;;Adventure;1;;;;;;;;;
Orkon (Europe);Orkon (Europe);Amstrad CPC;;;;;;;;;;;;;;
Osprey! (Europe);Osprey! (Europe);Amstrad CPC;;;;;;;;;;;;;;
Othello - The Game of Dramatic Reversals (Europe);Othello - The Game of Dramatic Reversals (Europe);Amstrad CPC;;;;;;;;;;;;;;
Out Board (France);Out Board (France);Amstrad CPC;;;;;;;;;;;;;;
Out Run (Europe);Out Run (Europe);Amstrad CPC;;;;;;;;;;;;;;
Out Run Europa (Europe) (Disk 1);Out Run Europa (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Out Run Europa (Europe) (Disk 2);Out Run Europa (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Out of This World (Europe);Out of This World (Europe);Amstrad CPC;;;;;;;;;;;;;;
Outlaw (Europe);Outlaw (Europe);Amstrad CPC;;;;;;;;;;;;;;
Overkoban (Europe) (Unl);Overkoban (Europe) (Unl);Amstrad CPC;;2013;;Puzzle;;;;;;;;;;
Overlander (Europe);Overlander (Europe);Amstrad CPC;;;;;;;;;;;;;;
P-47 Thunderbolt - The Freedom Fighter (Europe);P-47 Thunderbolt - The Freedom Fighter (Europe);Amstrad CPC;;;;;;;;;;;;;;
P.H.M. Pegasus (Europe);P.H.M. Pegasus (Europe);Amstrad CPC;;;;;;;;;;;;;;
PSI-5 Trading Company (Europe) (Disk 1);PSI-5 Trading Company (Europe) (Disk 1);Amstrad CPC;;1986;Accolade, Inc.;Role-Playing;1;;;;;;;;;
PSI-5 Trading Company (Europe) (Disk 2);PSI-5 Trading Company (Europe) (Disk 2);Amstrad CPC;;1986;Accolade, Inc.;Role-Playing;1;;;;;;;;;
Pac Man (Europe) (Unl);Pac Man (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Pac Punk (France) (Unl);Pac Punk (France) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Pac-Boy (Europe);Pac-Boy (Europe);Amstrad CPC;;;;;;;;;;;;;;
Pac-Land (Europe);Pac-Land (Europe);Amstrad CPC;;;;;;;;;;;;;;
Pac-Mania;Pac-Mania;Amstrad CPC;;;;;;;;;;;;;;
Pac-Mania (Europe);Pac-Mania (Europe);Amstrad CPC;;;;;;;;;;;;;;
Pacific (Europe);Pacific (Europe);Amstrad CPC;;;;;;;;;;;;;;
Pacplant (Europe) (Unl);Pacplant (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Paladin (Europe);Paladin (Europe);Amstrad CPC;;;;;;;;;;;;;;
Palitron (Europe);Palitron (Europe);Amstrad CPC;;;;;;;;;;;;;;
Pang (CPC+) (Europe);Pang (CPC+) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Panic Beneath The Sea (Europe);Panic Beneath The Sea (Europe);Amstrad CPC;;;;;;;;;;;;;;
Panic Dizzy (Europe);Panic Dizzy (Europe);Amstrad CPC;;;Codemasters;;;;;;;;;;;
Panza Kick Boxing (CPC+) (Europe);Panza Kick Boxing (CPC+) (Europe);Amstrad CPC;;1990;;Fighting / Sports;;;;;;;;;;
Panza Kick Boxing (Europe);Panza Kick Boxing (Europe);Amstrad CPC;;1990;;Fighting / Sports;;;;;;;;;;
Panzadrome (Europe);Panzadrome (Europe);Amstrad CPC;;1985;Ariolasoft;Action / Shooter / Strategy;1;;;;;;;;;
Paperboy (Europe);Paperboy (Europe);Amstrad CPC;;1987;Elite Systems Ltd.;Action;1;;;;;;;;;
Paperboy 2 (Europe);Paperboy 2 (Europe);Amstrad CPC;;1991;Mindscape International Ltd.;Action;1;;;;;;;;;
Para Academy (Europe);Para Academy (Europe);Amstrad CPC;;;;;;;;;;;;;;
Para Assault Course (Europe);Para Assault Course (Europe);Amstrad CPC;;;;;;;;;;;;;;
Parabola (Europe);Parabola (Europe);Amstrad CPC;;;;;;;;;;;;;;
Paragliding (Europe);Paragliding (Europe);Amstrad CPC;;;;;;;;;;;;;;
Paranoia (Europe) (Unl);Paranoia (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Paranoia Complex, The (Europe);Paranoia Complex, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Paris-Dakar (Spain);Paris-Dakar (Spain);Amstrad CPC;;;;;;;;;;;;;;
Park Patrol (Europe);Park Patrol (Europe);Amstrad CPC;;;;;;;;;;;;;;
Passing Shot (Europe);Passing Shot (Europe);Amstrad CPC;;;;;;;;;;;;;;
Pasteman Pat (Europe);Pasteman Pat (Europe);Amstrad CPC;;;;;;;;;;;;;;
Pawn, The (Europe) (Disk 1);Pawn, The (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Pawn, The (Europe) (Disk 2);Pawn, The (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Paws (Europe);Paws (Europe);Amstrad CPC;;;;;;;;;;;;;;
Peak Fleet Manager (Europe);Peak Fleet Manager (Europe);Amstrad CPC;;;;;;;;;;;;;;
Pearl Harbour (France);Pearl Harbour (France);Amstrad CPC;;;;;;;;;;;;;;
Peasants Tale, A (Europe);Peasants Tale, A (Europe);Amstrad CPC;;;;;;;;;;;;;;
Pegasus Bridge (Europe);Pegasus Bridge (Europe);Amstrad CPC;;;;;;;;;;;;;;
Penalty Soccer (Europe);Penalty Soccer (Europe);Amstrad CPC;;;;;;;;;;;;;;
Penggy (Europe);Penggy (Europe);Amstrad CPC;;;;;;;;;;;;;;
Penguins (Europe) (Unl);Penguins (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Perdido En La Selva De Los Guanaminos (Spain);Perdido En La Selva De Los Guanaminos (Spain);Amstrad CPC;;;;;;;;;;;;;;
Perico Delgado Maillot Amarillo (Spain);Perico Delgado Maillot Amarillo (Spain);Amstrad CPC;;;;;;;;;;;;;;
Periscope Up (Europe);Periscope Up (Europe);Amstrad CPC;;;;;;;;;;;;;;
Peter Beardsley's Soccer (Europe);Peter Beardsley's Soccer (Europe);Amstrad CPC;;;;;;;;;;;;;;
Peter Pack Rat (Europe);Peter Pack Rat (Europe);Amstrad CPC;;;;;;;;;;;;;;
Peter Shilton's Handball Maradona (Europe);Peter Shilton's Handball Maradona (Europe);Amstrad CPC;;;;;;;;;;;;;;
Phantis (Spain);Phantis (Spain);Amstrad CPC;;;Dinamic;Action / Adventure / Shooter;;;;;;;;;;
Phantom Club (Europe);Phantom Club (Europe);Amstrad CPC;;;;Adventure;1;;;;;;;;;
Phantomas Saga - Infinity (Europe) (Unl);Phantomas Saga - Infinity (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Phantomas Tales 1 - Marsport (Europe) (Unl);Phantomas Tales 1 - Marsport (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Phileas Fogg's Balloon Battles (Europe);Phileas Fogg's Balloon Battles (Europe);Amstrad CPC;;;;;;;;;;;;;;
Philosopher's Quest (Europe);Philosopher's Quest (Europe);Amstrad CPC;;;;;;;;;;;;;;
Phoenix (Europe);Phoenix (Europe);Amstrad CPC;;;;;;;;;;;;;;
Phoenix Mission, The (Europe);Phoenix Mission, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Pick 'n' Pile (Europe);Pick 'n' Pile (Europe);Amstrad CPC;;;;;;;;;;;;;;
Piclos (Europe);Piclos (Europe);Amstrad CPC;;;;;;;;;;;;;;
Pictionary (Europe) (Side A);Pictionary (Europe) (Side A);Amstrad CPC;;;;;;;;;;;;;;
Pictionary (Europe) (Side B);Pictionary (Europe) (Side B);Amstrad CPC;;;;;;;;;;;;;;
Pignools, Les (France) (Unl);Pignools, Les (France) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Pilots (Europe) (Unl);Pilots (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Pilots (Germany) (Unl);Pilots (Germany) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Pinball Magic (CPC+) (Europe);Pinball Magic (CPC+) (Europe);Amstrad CPC;;;Loriciel;;;;;;;;;;;
Pinball Magic (Europe);Pinball Magic (Europe);Amstrad CPC;;;Loriciel;;;;;;;;;;;
Pinball Power (Europe);Pinball Power (Europe);Amstrad CPC;;;;;;;;;;;;;;
Pinball Wizard (Europe);Pinball Wizard (Europe);Amstrad CPC;;;;;;;;;;;;;;
Ping-Pong (Europe);Ping-Pong (Europe);Amstrad CPC;;;;Sports;;;;;;;;;;
Pingo (Germany) (Unl);Pingo (Germany) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Pingoo (France);Pingoo (France);Amstrad CPC;;;;;;;;;;;;;;
Pink Panther (Europe);Pink Panther (Europe);Amstrad CPC;;;;;;;;;;;;;;
Pipe Mania (Europe);Pipe Mania (Europe);Amstrad CPC;;;;;;;;;;;;;;
Pirate (Europe) (Unl);Pirate (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
