#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Vs. (USA);Vs. (USA);Sony PlayStation;;;;;;;;;;;;;;
Nicktoons Racing (USA);Nicktoons Racing (USA);Sony PlayStation;;2001;Hasbro Interactive;Racing;2;;;;;;;;;
Night Raid (Japan);Night Raid (Japan);Sony PlayStation;;;;;;;;;;;;;;
Nightmare Creatures (USA);Nightmare Creatures (USA);Sony PlayStation;;1997;Activision;Action / Adventure / Horror;1;;;;;;;;;
Nightmare Creatures II (USA);Nightmare Creatures II (USA);Sony PlayStation;;2000;Konami;Action / Adventure / Horror;1;;;;;;;;;
Ninja - Shadow of Darkness (USA);Ninja - Shadow of Darkness (USA);Sony PlayStation;;1998;Eidos;Action;1;;;;;;;;;
No Fear Downhill Mountain Bike Racing (USA);No Fear Downhill Mountain Bike Racing (USA);Sony PlayStation;;;;;;;;;;;;;;
No One Can Stop Mr. Domino (USA);No One Can Stop Mr. Domino (USA);Sony PlayStation;;1998;Acclaim;Puzzle;1;;;;;;;;;
Noddy's Magic Adventure (Europe) (En,Fr);Noddy's Magic Adventure (Europe) (En,Fr);Sony PlayStation;;;;;;;;;;;;;;
Norse by Norsewest - The Return of the Lost Vikings (USA);Norse by Norsewest - The Return of the Lost Vikings (USA);Sony PlayStation;;1997;Interplay;Platform / Puzzle / Strategy;3;;;;;;;;;
Note, The (Europe) (En,Fr,De,Es,It);Note, The (Europe) (En,Fr,De,Es,It);Sony PlayStation;;1997;NK System;Horror;1;;;;;;;;;
Novastorm (USA);Novastorm (USA);Sony PlayStation;;1995;Psygnosis;Action / Shooter;;;;;;;;;;
Nuclear Strike (USA);Nuclear Strike (USA);Sony PlayStation;;1997;Electronic Arts;Flight Simulator / Shooter;1;;;;;;;;;
O.D.T. (USA);O.D.T. (USA);Sony PlayStation;;;;;;;;;;;;;;
Oddworld - Abe's Exoddus (USA);Oddworld - Abe's Exoddus (USA);Sony PlayStation;;1998;GT Interactive;Platform / Puzzle;2;;;;;;;;;
Oddworld - Abe's Oddysee (USA) (v1.1);Oddworld - Abe's Oddysee (USA) (v1.1);Sony PlayStation;;1997;GT Interactive Software;Action / Adventure;2;;;;;;;;;
Off-World Interceptor Extreme (USA);Off-World Interceptor Extreme (USA);Sony PlayStation;;;;;;;;;;;;;;
Ogre Battle - Limited Edition (USA);Ogre Battle - Limited Edition (USA);Sony PlayStation;;;;;;;;;;;;;;
Olympic Soccer (USA);Olympic Soccer (USA);Sony PlayStation;;1996;Eidos;Sports;4+;;;;;;;;;
Olympic Summer Games (USA);Olympic Summer Games (USA);Sony PlayStation;;;;;;;;;;;;;;
Omega Assault (Europe);Omega Assault (Europe);Sony PlayStation;;;;;;;;;;;;;;
Omega Boost (USA);Omega Boost (USA);Sony PlayStation;;1999;Sony;Action / Shooter;2;;;;;;;;;
One (USA);One (USA);Sony PlayStation;;;;;;;;;;;;;;
One Piece Mansion (USA);One Piece Mansion (USA);Sony PlayStation;;2001;Capcom;Puzzle / Strategy;2;;;;;;;;;
Onside Complete Soccer (Europe) (En,Fr,De,Es) (v1.1);Onside Complete Soccer (Europe) (En,Fr,De,Es) (v1.1);Sony PlayStation;;;;;;;;;;;;;;
OverBlood (USA);OverBlood (USA);Sony PlayStation;;1996;Electronic Arts;Adventure / Horror;1;;;;;;;;;
OverBlood 2 (Europe) (v1.1);OverBlood 2 (Europe) (v1.1);Sony PlayStation;;2001;Evolution Games;Action / Adventure;1;;;;;;;;;
Overboard! (Europe);Overboard! (Europe);Sony PlayStation;;1997;Psygnosis;Adventure;1;;;;;;;;;
PGA European Tour Golf (Europe) (En,De);PGA European Tour Golf (Europe) (En,De);Sony PlayStation;;;;;;;;;;;;;;
PGA Tour 96 (USA);PGA Tour 96 (USA);Sony PlayStation;;;;;;;;;;;;;;
PGA Tour 97 (USA);PGA Tour 97 (USA);Sony PlayStation;;1996;Electronic Arts;Sports;;;;;;;;;;
PGA Tour 98 (USA);PGA Tour 98 (USA);Sony PlayStation;;;;;;;;;;;;;;
PO'ed (USA);PO'ed (USA);Sony PlayStation;;;;;;;;;;;;;;
PaRappa the Rapper (USA) (En,Fr,De,Es,It);PaRappa the Rapper (USA) (En,Fr,De,Es,It);Sony PlayStation;;1997;Sony Computer Entertainment;Music;1;;;;;;;;;
Pac-Man World (USA);Pac-Man World (USA);Sony PlayStation;;1999;Namco;Action;1;;;;;;;;;
Pajama Sam - You Are What You Eat from Your Head to Your Feet (USA);Pajama Sam - You Are What You Eat from Your Head to Your Feet (USA);Sony PlayStation;;2001;Infogrames;Adventure;1;;;;;;;;;
Pandemonium! (USA);Pandemonium! (USA);Sony PlayStation;;1996;Crystal Dynamics;Platform;1;;;;;;;;;
Pandemonium! 2 (USA);Pandemonium! 2 (USA);Sony PlayStation;;1997;Crystal Dynamics;Platform;1;;;;;;;;;
Panzer Front (USA);Panzer Front (USA);Sony PlayStation;;2001;Agetec;Strategy;1;;;;;;;;;
Panzer General (USA);Panzer General (USA);Sony PlayStation;;1994;SSI, Mindscape, Xing;Strategy;2;;;;;;;;;
Parasite Eve (USA);Parasite Eve (USA);Sony PlayStation;;1998;Square EA;Horror / Role-Playing;1;;;;;;;;;
Parasite Eve II (USA);Parasite Eve II (USA);Sony PlayStation;;2000;Squaresoft;Horror / Role-Playing;1;;;;;;;;;
Parodius (Europe);Parodius (Europe);Sony PlayStation;;1994;Konami;Shooter;2;;;;;;;;;
Patriotic Pinball (USA);Patriotic Pinball (USA);Sony PlayStation;;2003;Gotham Games;;1;;;;;;;;;
Pax Corpus (Europe) (En,Fr,De);Pax Corpus (Europe) (En,Fr,De);Sony PlayStation;;1997;Electronic Arts;Action / Adventure;1;;;;;;;;;
Peak Performance (USA);Peak Performance (USA);Sony PlayStation;;;;;;;;;;;;;;
Penny Racers (Europe);Penny Racers (Europe);Sony PlayStation;;1996;Sony;Racing;2;;;;;;;;;
Perfect Assassin (Europe) (En,Fr,De,Es,It);Perfect Assassin (Europe) (En,Fr,De,Es,It);Sony PlayStation;;;;;;;;;;;;;;
Perfect Weapon (USA);Perfect Weapon (USA);Sony PlayStation;;1996;ASC;Action / Fighting;1;;;;;;;;;
Persona (USA);Persona (USA);Sony PlayStation;;;;;;;;;;;;;;
Persona 2 - Eternal Punishment (USA);Persona 2 - Eternal Punishment (USA);Sony PlayStation;;2000;Atlus;Role-Playing;1;;;;;;;;;
Pet in TV (Europe);Pet in TV (Europe);Sony PlayStation;;;;;;;;;;;;;;
Peter Jacobsen's Golden Tee Golf (USA);Peter Jacobsen's Golden Tee Golf (USA);Sony PlayStation;;2000;Infogrames;Sports;4+;;;;;;;;;
Peter Pan in Disney's Return to Never Land (USA);Peter Pan in Disney's Return to Never Land (USA);Sony PlayStation;;2002;Sony Computer Entertainment;Action;1;;;;;;;;;
Phat Air - Extreme Snowboarding (Europe);Phat Air - Extreme Snowboarding (Europe);Sony PlayStation;;;;;;;;;;;;;;
Philosoma (USA);Philosoma (USA);Sony PlayStation;;1996;Sony;Shooter;1;;;;;;;;;
Phix - The Adventure (USA);Phix - The Adventure (USA);Sony PlayStation;;2000;Agetec, Inc.;Action / Adventure;1;;;;;;;;;
Pinball Power (Europe);Pinball Power (Europe);Sony PlayStation;;;;;;;;;;;;;;
Pink Panther - Pinkadelic Pursuit (USA);Pink Panther - Pinkadelic Pursuit (USA);Sony PlayStation;;2002;Wanadoo;Platform;1;;;;;;;;;
Pinobee (USA);Pinobee (USA);Sony PlayStation;;;;;;;;;;;;;;
Pipe Dreams 3D (USA);Pipe Dreams 3D (USA);Sony PlayStation;;;;;;;;;;;;;;
Pitball (USA);Pitball (USA);Sony PlayStation;;1996;Accolade;Sports;;;;;;;;;;
Pitfall 3D - Beyond the Jungle (USA);Pitfall 3D - Beyond the Jungle (USA);Sony PlayStation;;1998;Activision;;;;;;;;;;;
Planet of the Apes (USA);Planet of the Apes (USA);Sony PlayStation;;2002;Ubi Soft;;;;;;;;;;;
Play with the Teletubbies (USA);Play with the Teletubbies (USA);Sony PlayStation;;;;;;;;;;;;;;
Player Manager (Europe) (En,Fr,De,Es,It,Sv,No);Player Manager (Europe) (En,Fr,De,Es,It,Sv,No);Sony PlayStation;;;;;;;;;;;;;;
Player Manager 2000 (Europe);Player Manager 2000 (Europe);Sony PlayStation;;2000;Ubisoft;Sports;1;;;;;;;;;
Player Manager Ninety Nine (UK);Player Manager Ninety Nine (UK);Sony PlayStation;;;;;;;;;;;;;;
Pocket Fighter (USA);Pocket Fighter (USA);Sony PlayStation;;1998;Capcom;Fighting;2;;;;;;;;;
Point Blank (USA);Point Blank (USA);Sony PlayStation;;1998;Namco;Shooter;4+;;;;;;;;;
Point Blank 2 (USA);Point Blank 2 (USA);Sony PlayStation;;1999;Namco;Shooter;2;;;;;;;;;
Point Blank 3 (USA);Point Blank 3 (USA);Sony PlayStation;;2001;Namco;Shooter;;;;;;;;;;
Polaris SnoCross (USA);Polaris SnoCross (USA);Sony PlayStation;;;;;;;;;;;;;;
Pong - The Next Level (USA);Pong - The Next Level (USA);Sony PlayStation;;1999;Hasbro;Action;2;;;;;;;;;
Pool Academy (Europe) (En,Fr,De);Pool Academy (Europe) (En,Fr,De);Sony PlayStation;;;;;;;;;;;;;;
Pool Hustler (USA);Pool Hustler (USA);Sony PlayStation;;;;;;;;;;;;;;
Pop n' Pop (Europe);Pop n' Pop (Europe);Sony PlayStation;;;;;;;;;;;;;;
Populous - The Beginning (USA);Populous - The Beginning (USA);Sony PlayStation;;;;;;;;;;;;;;
Porsche Challenge (USA) (En,Fr,Es);Porsche Challenge (USA) (En,Fr,Es);Sony PlayStation;;1997;Sony;Racing;2;;;;;;;;;
Power Move Pro Wrestling (USA);Power Move Pro Wrestling (USA);Sony PlayStation;;1997;Activision;Sports;2;;;;;;;;;
Power Play - Sports Trivia (USA);Power Play - Sports Trivia (USA);Sony PlayStation;;2002;Ubisoft;Sports;4+;;;;;;;;;
Power Serve 3D Tennis (USA);Power Serve 3D Tennis (USA);Sony PlayStation;;1996;Ocean;Sports;;;;;;;;;;
Power Shovel (USA);Power Shovel (USA);Sony PlayStation;;2001;Acclaim;Action;2;;;;;;;;;
Power Spike - Pro Beach Volleyball (USA);Power Spike - Pro Beach Volleyball (USA);Sony PlayStation;;2000;Infogrames;Sports;2;;;;;;;;;
Powerpuff Girls, The - Chemical X-Traction (USA) (En,Es);Powerpuff Girls, The - Chemical X-Traction (USA) (En,Es);Sony PlayStation;;2001;Bam! Entertaiment;;;;;;;;;;;
Powerslave (USA);Powerslave (USA);Sony PlayStation;;1997;Playmates Interactive;Shooter;;;;;;;;;;
Poy Poy (USA);Poy Poy (USA);Sony PlayStation;;;;;;;;;;;;;;
Poy Poy 2 (Europe);Poy Poy 2 (Europe);Sony PlayStation;;;;;;;;;;;;;;
Premier Manager 2000 (Europe);Premier Manager 2000 (Europe);Sony PlayStation;;;;;;;;;;;;;;
Premier Manager 98 (Europe);Premier Manager 98 (Europe);Sony PlayStation;;1998;Gremlin Interactive;Construction and Management Simulation / Sports;4+;;;;;;;;;
Premier Manager Ninety Nine (Europe);Premier Manager Ninety Nine (Europe);Sony PlayStation;;;;;;;;;;;;;;
Primal Rage (USA);Primal Rage (USA);Sony PlayStation;;1995;Time Warner;Fighting;;;;;;;;;;
Prince Naseem Boxing (Europe) (En,Fr,De,Es,It);Prince Naseem Boxing (Europe) (En,Fr,De,Es,It);Sony PlayStation;;2000;Codemasters;Sports;4+;;;;;;;;;
Pro 18 - World Tour Golf (USA);Pro 18 - World Tour Golf (USA);Sony PlayStation;;;;;;;;;;;;;;
Pro Backgammon (Europe);Pro Backgammon (Europe);Sony PlayStation;;;;;;;;;;;;;;
Pro Body Boarding (Europe) (En,Fr,De);Pro Body Boarding (Europe) (En,Fr,De);Sony PlayStation;;;;;;;;;;;;;;
Pro Evolution Soccer (Europe) (En,Fr,De);Pro Evolution Soccer (Europe) (En,Fr,De);Sony PlayStation;;;;;;;;;;;;;;
Pro Evolution Soccer 2 (Europe) (En,Fr,De);Pro Evolution Soccer 2 (Europe) (En,Fr,De);Sony PlayStation;;2002;Konami;Sports;4+;;;;;;;;;
Pro Pinball - Big Race USA (USA);Pro Pinball - Big Race USA (USA);Sony PlayStation;;2000;Empire Interactive;;1;;;;;;;;;
Pro Pinball - Fantastic Journey (USA);Pro Pinball - Fantastic Journey (USA);Sony PlayStation;;2000;Take-Two Interactive;;1;;;;;;;;;
Pro Pinball - Timeshock! (USA);Pro Pinball - Timeshock! (USA);Sony PlayStation;;1997;Empire Interactive;;4+;;;;;;;;;
Pro-Pinball (USA);Pro-Pinball (USA);Sony PlayStation;;1996;Interplay;Action;4+;;;;;;;;;
Professional Underground League of Pain (USA);Professional Underground League of Pain (USA);Sony PlayStation;;1997;Psygnosis;Action / Sports;;;;;;;;;;
Project - Horned Owl (USA);Project - Horned Owl (USA);Sony PlayStation;;1996;Sony Computer Entertainment America, Inc.;Shooter;2;;;;;;;;;
Project Overkill (USA);Project Overkill (USA);Sony PlayStation;;1996;Konami;;;;;;;;;;;
Psybadek (USA);Psybadek (USA);Sony PlayStation;;;;;;;;;;;;;;
Psychic Detective (USA);Psychic Detective (USA);Sony PlayStation;;1996;Electronic Arts;Adventure;;;;;;;;;;
Psychic Force (USA);Psychic Force (USA);Sony PlayStation;;1997;Acclaim;Fighting;2;;;;;;;;;
Psychic Force 2 (Europe);Psychic Force 2 (Europe);Sony PlayStation;;2000;Taito Corporation;Fighting;2;;;;;;;;;
Puchi Carat (Europe);Puchi Carat (Europe);Sony PlayStation;;1998;Taito;Puzzle;2;;;;;;;;;
Puma Street Soccer (Europe) (En,Fr,De,It);Puma Street Soccer (Europe) (En,Fr,De,It);Sony PlayStation;;;;;;;;;;;;;;
Punky Skunk (USA);Punky Skunk (USA);Sony PlayStation;;1998;Jaleco;Action / Platform;1;;;;;;;;;
Putter Golf (USA);Putter Golf (USA);Sony PlayStation;;2001;Agetec;Sports;4+;;;;;;;;;
Puzzle Star Sweep (USA);Puzzle Star Sweep (USA);Sony PlayStation;;;;;;;;;;;;;;
Puzznic (USA);Puzznic (USA);Sony PlayStation;;2003;Mud Duck;Action / Puzzle;;;;;;;;;;
Q-bert (USA);Q-bert (USA);Sony PlayStation;;1999;Atari;Platform / Puzzle;;;;;;;;;;
Qix Neo (USA);Qix Neo (USA);Sony PlayStation;;;;;;;;;;;;;;
Quake II (USA);Quake II (USA);Sony PlayStation;;1999;Activision;Shooter;2;;;;;;;;;
R-Type Delta (USA);R-Type Delta (USA);Sony PlayStation;;1999;ASCII Entertainment;Action;1;;;;;;;;;
R-Types (USA);R-Types (USA);Sony PlayStation;;1999;ASCII;Shooter;1;;;;;;;;;
R4 - Ridge Racer Type 4 (USA);R4 - Ridge Racer Type 4 (USA);Sony PlayStation;;1999;Namco;Racing;1;;;;;;;;;
RC Helicopter (USA);RC Helicopter (USA);Sony PlayStation;;2003;A1 Games;Flight Simulator;;;;;;;;;;
RC Revenge (USA);RC Revenge (USA);Sony PlayStation;;2000;Acclaim;Racing;;;;;;;;;;
RC Stunt Copter (USA);RC Stunt Copter (USA);Sony PlayStation;;1999;Titus;Action / Flight Simulator;1;;;;;;;;;
RC de GO! (USA);RC de GO! (USA);Sony PlayStation;;;;;;;;;;;;;;
RPG Maker (USA);RPG Maker (USA);Sony PlayStation;;2000;Agetec;Role-Playing;;;;;;;;;;
Racing (USA) (En,Fr,Es);Racing (USA) (En,Fr,Es);Sony PlayStation;;;;;;;;;;;;;;
Radikal Bikers (Europe) (En,Fr,De,Es,It);Radikal Bikers (Europe) (En,Fr,De,Es,It);Sony PlayStation;;1998;Infogrames;Racing;2;;;;;;;;;
Rage Racer (USA);Rage Racer (USA);Sony PlayStation;;1997;Namco Homtek Inc;Racing;1;;;;;;;;;
Rageball (USA);Rageball (USA);Sony PlayStation;;2002;Agetec;Action;;;;;;;;;;
Raiden DX (Japan);Raiden DX (Japan);Sony PlayStation;;1997;Nihon System;Action / Shooter;2;;;;;;;;;
Raiden Project, The (USA);Raiden Project, The (USA);Sony PlayStation;;1995;Sony;Shooter;2;;;;;;;;;
Railroad Tycoon II (USA);Railroad Tycoon II (USA);Sony PlayStation;;2000;MicroProse;Construction and Management Simulation;;;;;;;;;;
Rally Cross (USA);Rally Cross (USA);Sony PlayStation;;1997;Sony;Racing;4+;;;;;;;;;
Rally Cross 2 (USA);Rally Cross 2 (USA);Sony PlayStation;;1998;989 Studios/SCEA;Racing / Sports;2;;;;;;;;;
Rampage - Through Time (USA);Rampage - Through Time (USA);Sony PlayStation;;1997;Midway;Action;;;;;;;;;;
Rampage - World Tour (USA);Rampage - World Tour (USA);Sony PlayStation;;1997;Midway;;;;;;;;;;;
Rampage 2 - Universal Tour (USA);Rampage 2 - Universal Tour (USA);Sony PlayStation;;1999;Midway;Action;;;;;;;;;;
Rapid Reload (Europe);Rapid Reload (Europe);Sony PlayStation;;1995;Sony Computer Entertainment Incorporated;Action / Shooter;1;;;;;;;;;
Rascal (USA);Rascal (USA);Sony PlayStation;;1998;Psygnosis;;;;;;;;;;;
Rascal Racers (USA);Rascal Racers (USA);Sony PlayStation;;2004;Telegames;Racing;4+;;;;;;;;;
Rat Attack! (USA);Rat Attack! (USA);Sony PlayStation;;1999;Mindscape;Action / Puzzle;;;;;;;;;;
Raven Project, The (Europe) (En,Fr,De);Raven Project, The (Europe) (En,Fr,De);Sony PlayStation;;;;;;;;;;;;;;
Ray Tracers (USA);Ray Tracers (USA);Sony PlayStation;;1997;THQ;Racing;1;;;;;;;;;
RayStorm (USA);RayStorm (USA);Sony PlayStation;;1997;Spaz (Working Designs);Shooter;2;;;;;;;;;
Raycrisis - Series Termination (USA);Raycrisis - Series Termination (USA);Sony PlayStation;;2000;Working Designs;Action / Shooter;1;;;;;;;;;
Rayman (USA);Rayman (USA);Sony PlayStation;;1995;Ubisoft;Platform;1;;;;;;;;;
Rayman 2 - The Great Escape (USA) (En,Fr,Es);Rayman 2 - The Great Escape (USA) (En,Fr,Es);Sony PlayStation;;2000;Ubisoft;Action;1;;;;;;;;;
Rayman Brain Games (USA);Rayman Brain Games (USA);Sony PlayStation;;2001;Ubi Soft;Puzzle;;;;;;;;;;
Rayman Rush (USA);Rayman Rush (USA);Sony PlayStation;;2002;Ubi Soft;Fighting;4+;;;;;;;;;
Razor Freestyle Scooter (USA);Razor Freestyle Scooter (USA);Sony PlayStation;;2000;Crave;;;;;;;;;;;
Razor Racing (USA);Razor Racing (USA);Sony PlayStation;;2001;Crave;Racing;;;;;;;;;;
Re-Loaded - The Hardcore Sequel (USA);Re-Loaded - The Hardcore Sequel (USA);Sony PlayStation;;1996;Interplay;Action;;;;;;;;;;
Re-Volt (USA);Re-Volt (USA);Sony PlayStation;;;Acclaim;Racing;;;;;;;;;;
ReBoot (USA);ReBoot (USA);Sony PlayStation;;1998;Electronic Arts;;;;;;;;;;;
Ready 2 Rumble Boxing (USA);Ready 2 Rumble Boxing (USA);Sony PlayStation;;2000;Midway;Fighting;2;;;;;;;;;
Ready 2 Rumble Boxing - Round 2 (USA);Ready 2 Rumble Boxing - Round 2 (USA);Sony PlayStation;;2000;Midway;Sports;2;;;;;;;;;
Red Asphalt (USA);Red Asphalt (USA);Sony PlayStation;;1998;Interplay;Racing;;;;;;;;;;
Reel Fishing (USA);Reel Fishing (USA);Sony PlayStation;;1998;Natsume;;;;;;;;;;;
Reel Fishing II (USA);Reel Fishing II (USA);Sony PlayStation;;2000;Natsume;Sports;;;;;;;;;;
Renegade Racers (USA);Renegade Racers (USA);Sony PlayStation;;2000;Interplay;Racing;;;;;;;;;;
Rescue Copter (USA);Rescue Copter (USA);Sony PlayStation;;2002;Conspiracy Entertainment Corporation.;;;;;;;;;;;
Rescue Heroes - Molten Menace (USA);Rescue Heroes - Molten Menace (USA);Sony PlayStation;;;;;;;;;;;;;;
Rescue Shot (Europe) (En,Fr,De,Es,It);Rescue Shot (Europe) (En,Fr,De,Es,It);Sony PlayStation;;2000;Namco;Shooter;1;;;;;;;;;
Resident Evil (USA);Resident Evil (USA);Sony PlayStation;;1996;Capcom;Adventure / Horror / Shooter;1;;;;;;;;;
Resident Evil - Director's Cut (USA);Resident Evil - Director's Cut (USA);Sony PlayStation;;1997;Capcom;Action / Horror;1;;;;;;;;;
Resident Evil - Director's Cut - Dual Shock Ver. (USA);Resident Evil - Director's Cut - Dual Shock Ver. (USA);Sony PlayStation;;;;;;;;;;;;;;
Resident Evil - Survivor (USA);Resident Evil - Survivor (USA);Sony PlayStation;;2000;Capcom;Action / Shooter;1;;;;;;;;;
Resident Evil 2 (USA);Resident Evil 2 (USA);Sony PlayStation;;1998;Capcom;Horror / Shooter;1;;;;;;;;;
Resident Evil 2 - Dual Shock Ver. (USA);Resident Evil 2 - Dual Shock Ver. (USA);Sony PlayStation;;;;;;;;;;;;;;
Resident Evil 3 - Nemesis (USA);Resident Evil 3 - Nemesis (USA);Sony PlayStation;;1999;Capcom;Adventure / Shooter;1;;;;;;;;;
Retro Force (Europe) (En,Fr,De,Es,It);Retro Force (Europe) (En,Fr,De,Es,It);Sony PlayStation;;1999;Psygnosis;Action / Shooter;1;;;;;;;;;
Return Fire (USA);Return Fire (USA);Sony PlayStation;;1996;Time Warner;;;;;;;;;;;
Revolution X (USA);Revolution X (USA);Sony PlayStation;;;Acclaim;;;;;;;;;;;
Rhapsody - A Musical Adventure (USA);Rhapsody - A Musical Adventure (USA);Sony PlayStation;;2000;Atlus;Role-Playing / Strategy;1;;;;;;;;;
Rhythm Beat (Europe);Rhythm Beat (Europe);Sony PlayStation;;;;;;;;;;;;;;
Ridge Racer (USA);Ridge Racer (USA);Sony PlayStation;;1995;Namco;Racing;1;;;;;;;;;
Ridge Racer Revolution (USA);Ridge Racer Revolution (USA);Sony PlayStation;;1996;Namco;Racing;2;;;;;;;;;
Rise 2 - Resurrection (USA) (En,Fr,De,Es,It);Rise 2 - Resurrection (USA) (En,Fr,De,Es,It);Sony PlayStation;;1996;Acclaim;Fighting;2;;;;;;;;;
Rising Zan - The Samurai Gunman (USA);Rising Zan - The Samurai Gunman (USA);Sony PlayStation;;1999;Agetec;Action;;;;;;;;;;
Risk - The Game of Global Domination (USA);Risk - The Game of Global Domination (USA);Sony PlayStation;;;;;;;;;;;;;;
Rival Schools - United by Fate (USA);Rival Schools - United by Fate (USA);Sony PlayStation;;;;;;;;;;;;;;
Riven - The Sequel to Myst (USA);Riven - The Sequel to Myst (USA);Sony PlayStation;;;;;;;;;;;;;;
Road & Track Presents - The Need for Speed (USA);Road & Track Presents - The Need for Speed (USA);Sony PlayStation;;;;;;;;;;;;;;
Road Rage (Europe);Road Rage (Europe);Sony PlayStation;;;;;;;;;;;;;;
Road Rash (USA);Road Rash (USA);Sony PlayStation;;1995;Electronic Arts;Action / Racing;2;;;;;;;;;
Road Rash - Jailbreak (USA);Road Rash - Jailbreak (USA);Sony PlayStation;;;Electronic Arts;Action / Racing;;;;;;;;;;
Road Rash 3D (USA);Road Rash 3D (USA);Sony PlayStation;;1998;Electronic Arts;Fighting / Racing;2;;;;;;;;;
Roadsters (USA);Roadsters (USA);Sony PlayStation;;2000;Titus;Racing;;;;;;;;;;
Robin Hood - The Siege (Europe);Robin Hood - The Siege (Europe);Sony PlayStation;;;;;;;;;;;;;;
Robo Pit (USA);Robo Pit (USA);Sony PlayStation;;1996;Kokopeli Digital Studios;Fighting;4+;;;;;;;;;
Robo Pit 2 (USA);Robo Pit 2 (USA);Sony PlayStation;;2003;Mud Duck;;;;;;;;;;;
Robocod - James Pond II (Europe) (En,Fr,De,Es,It);Robocod - James Pond II (Europe) (En,Fr,De,Es,It);Sony PlayStation;;;;;;;;;;;;;;
Robotron X (USA);Robotron X (USA);Sony PlayStation;;1996;Midway;;;;;;;;;;;
Rock 'Em Sock 'Em Robots Arena (USA);Rock 'Em Sock 'Em Robots Arena (USA);Sony PlayStation;;2000;Mattel;Action / Fighting;;;;;;;;;;
Rogue Trip - Vacation 2012 (USA);Rogue Trip - Vacation 2012 (USA);Sony PlayStation;;1998;GT Interactive;Action / Shooter;2;;;;;;;;;
Roland Garros French Open 2001 (Europe) (En,Fr,De,Es,It);Roland Garros French Open 2001 (Europe) (En,Fr,De,Es,It);Sony PlayStation;;;;;;;;;;;;;;
Roll Away (USA);Roll Away (USA);Sony PlayStation;;1998;Psygnosis;Puzzle;;;;;;;;;;
Rollcage (USA);Rollcage (USA);Sony PlayStation;;1999;Psygnosis;Action / Racing;2;;;;;;;;;
Rollcage Stage II (USA);Rollcage Stage II (USA);Sony PlayStation;;2000;Psygnosis;Racing;2;;;;;;;;;
Romance of the Three Kingdoms IV - Wall of Fire (USA);Romance of the Three Kingdoms IV - Wall of Fire (USA);Sony PlayStation;;1996;Koei;Construction and Management Simulation / Strategy;4+;;;;;;;;;
Romance of the Three Kingdoms VI - Awakening of the Dragon (USA);Romance of the Three Kingdoms VI - Awakening of the Dragon (USA);Sony PlayStation;;2000;Koei;Construction and Management Simulation / Strategy;4+;;;;;;;;;
Ronaldo V-Football (Europe) (En,Fr,Nl,Sv);Ronaldo V-Football (Europe) (En,Fr,Nl,Sv);Sony PlayStation;;2000;Infogrames;Sports;;;;;;;;;;
Rosco McQueen Firefighter Extreme (USA);Rosco McQueen Firefighter Extreme (USA);Sony PlayStation;;1998;Psygnosis;;;;;;;;;;;
Roswell Conspiracies - Aliens, Myths & Legends (USA);Roswell Conspiracies - Aliens, Myths & Legends (USA);Sony PlayStation;;2001;Ubi Soft;;;;;;;;;;;
Rox (Europe);Rox (Europe);Sony PlayStation;;;;;;;;;;;;;;
Runabout 2 (USA);Runabout 2 (USA);Sony PlayStation;;2000;Hot_B;Racing;;;;;;;;;;
Running Wild (USA);Running Wild (USA);Sony PlayStation;;1998;989;Racing;;;;;;;;;;
Rush Hour (USA);Rush Hour (USA);Sony PlayStation;;1997;Psygnosis;Racing;;;;;;;;;;
Rushdown (USA);Rushdown (USA);Sony PlayStation;;1999;Electronic Arts;Sports;;;;;;;;;;
S.C.A.R.S. (USA);S.C.A.R.S. (USA);Sony PlayStation;;;;;;;;;;;;;;
SaGa Frontier (USA);SaGa Frontier (USA);Sony PlayStation;;1998;SCEA;Role-Playing;1;;;;;;;;;
SaGa Frontier 2 (USA);SaGa Frontier 2 (USA);Sony PlayStation;;1999;Squaresoft;Role-Playing;1;;;;;;;;;
Saban's Power Rangers - Lightspeed Rescue (USA);Saban's Power Rangers - Lightspeed Rescue (USA);Sony PlayStation;;;;;;;;;;;;;;
Saban's Power Rangers - Time Force (USA);Saban's Power Rangers - Time Force (USA);Sony PlayStation;;;;;;;;;;;;;;
Saban's Power Rangers Zeo - Full Tilt Battle Pinball (USA);Saban's Power Rangers Zeo - Full Tilt Battle Pinball (USA);Sony PlayStation;;;;;;;;;;;;;;
Sabrina the Teenage Witch - A Twitch in Time! (USA);Sabrina the Teenage Witch - A Twitch in Time! (USA);Sony PlayStation;;2001;Berkeley;;;;;;;;;;;
Saiyuki - Journey West (USA);Saiyuki - Journey West (USA);Sony PlayStation;;2001;Sony;Role-Playing / Strategy;1;;;;;;;;;
Salamander Deluxe Pack Plus (Japan);Salamander Deluxe Pack Plus (Japan);Sony PlayStation;;1997;Konami;Action / Shooter;2;;;;;;;;;
Saltwater Sportfishing (USA);Saltwater Sportfishing (USA);Sony PlayStation;;2001;Take-Two;Sports;;;;;;;;;;
